name,category,coordenadas,num_of_reviews,business_id,city,state,stars,review_count
Villa convento,Lodge,"29.9510658, -90.0715323",2,8aFy_lu6t2EhKE4YqtwLlw,New Orleans,TN,3.5,8
Villa convento,Lodge,"29.9510658, -90.0715323",2,gZYvdfS_mPWLG9LqsJ0InA,New Orleans,IN,3.0,11
Villa convento,Lodge,"29.9510658, -90.0715323",2,K-uOe41CSzgu3fKJYI7GHQ,New Orleans,PA,5.0,13
Villa convento,Lodge,"29.9510658, -90.0715323",2,rmeq7nfiry0HFQD-on9tNw,New Orleans,IN,5.0,12
Villa convento,Lodge,"29.9510658, -90.0715323",2,xdObGyTwEgB53R-EHnK0qA,New Orleans,IN,5.0,17
Villa convento,Lodge,"29.9510658, -90.0715323",2,-1i-mOn_jxKUWmqJDk3JNg,New Orleans,PA,4.0,5
Villa convento,Lodge,"29.9510658, -90.0715323",2,Fl3wcicyKJjHTphZy9HbQg,New Orleans,FL,4.5,36
Villa convento,Lodge,"29.9510658, -90.0715323",2,tEQAXWVNV-U5dgE1I-g1jg,New Orleans,AB,4.5,7
Villa convento,Lodge,"29.9510658, -90.0715323",2,EYBKWDSBcHgt_C5GpHnI9A,New Orleans,PA,4.5,6
Villa convento,Lodge,"29.9510658, -90.0715323",2,mVhLVeVk9f2PZYxG_xvKvg,New Orleans,FL,4.5,15
Friendly Planet Travel,Tour operator,"40.0930204, -75.1367973",18,PHoF2-lTQK76TuGC51rq7Q,Jenkintown,PA,4.5,9
Friendly Planet Travel,Tour operator,"40.0930204, -75.1367973",18,YrfANPERB3aXLu86SJ9jiw,Jenkintown,PA,4.5,14
Friendly Planet Travel,Travel agency,"40.0930204, -75.1367973",18,PHoF2-lTQK76TuGC51rq7Q,Jenkintown,PA,4.5,9
Friendly Planet Travel,Travel agency,"40.0930204, -75.1367973",18,YrfANPERB3aXLu86SJ9jiw,Jenkintown,PA,4.5,14
MIIS Weight Loss Institute,Medical Center,"27.7816579, -82.6625111",38,i2wZczRsuXVx1bZh7U_dLg,Saint Petersburg,NJ,3.0,5
Colon Rectal Health Center,Medical Center,"38.6643763, -90.4420986",17,ma8-4sH9_JKAJQrXJ6_2kw,CREVE COEUR,PA,3.5,6
Colon Rectal Health Center,Medical Center,"38.6643763, -90.4420986",17,IMcJP4bP48gorKga1pXf3g,Saint Louis,PA,2.5,13
The Esthetics Studio,Facial spa,"27.7821928, -82.4236504",4,4RATt05Fwz3x4yIK_Twdfg,Apollo Beach,FL,4.0,6
The Esthetics Studio,Facial spa,"27.7821928, -82.4236504",4,deKRCllWptCpA8JpyHOUOg,Apollo Beach,AZ,3.5,73
The Esthetics Studio,Facial spa,"27.7821928, -82.4236504",4,QkebOyb_I9RJTZ01I4pibQ,Apollo Beach,FL,1.5,9
Waterhouse Gallery,Art gallery,"34.4230629, -119.7032958",8,UcTwYWtjefJwXR4fDlpC2A,Santa Barbara,NV,5.0,6
GOPARK,Parking garage,"29.9520367, -90.0703336",34,Paj09wy8scskcusO-Jmkjg,New Orleans,TN,3.0,5
GOPARK,Parking garage,"29.9520367, -90.0703336",34,1nrParYmGT7pQffdhkbJVQ,New Orleans,PA,4.5,14
GOPARK,Parking garage,"29.9520367, -90.0703336",34,hfov8H8Hz4S5IYaaGiDFJQ,New Orleans,FL,5.0,7
GOPARK,Parking garage,"29.9520367, -90.0703336",34,r-4s-gfqw85G1O6cmgog7g,New Orleans,NV,4.5,25
GOPARK,Parking garage,"29.9520367, -90.0703336",34,aWaa__okFYDpTNl7gje69A,New Orleans,NJ,2.0,5
GOPARK,Parking garage,"29.9520367, -90.0703336",34,gNIsPld6ZdpiKgnv1tByzQ,New Orleans,PA,5.0,5
GOPARK,Parking garage,"29.9520367, -90.0703336",34,zB3uv3AJcNUqndw1G96Ziw,New Orleans,AB,4.0,15
GOPARK,Parking garage,"29.9520367, -90.0703336",34,bdXJycKXKStz8_NUcRa3Ow,New Orleans,MO,4.5,8
GOPARK,Parking garage,"29.9520367, -90.0703336",34,gmIsg3Ei9uHvFilxi8ohiw,New Orleans,PA,2.0,30
SHAPIRO'S in South Tampa,Art gallery,"27.905538, -82.493488",1,iEEndKLghed2RQf1NtA8Mg,Tampa,ID,4.5,11
Parkway Apartments,Apartment complex,"43.6344371, -116.246576",1,qJm1E99KoxJdvZmaFusljw,Garden City,FL,5.0,5
PM Pediatrics,Urgent care center,"40.1253, -75.1156792",68,Thavh5iKWC0KYhYp5dEWeQ,Abington,NJ,2.5,20
PM Pediatrics,Urgent care center,"40.1253, -75.1156792",68,1Hi_OCUDGKQ5c7cMzlOJQQ,Abington,PA,3.5,7
Millie Aesthetics,Medical spa,"39.9922112, -75.0068967",4,Vx0IxRHeB15r2TgeqJyvuQ,Cinnaminson,NJ,3.0,6
Skin For All Ages,Facial spa,"32.2371687, -110.8589241",3,q0Fi4n7shUTmlxl-mMPVXA,Tucson,FL,3.5,13
Skin For All Ages,Facial spa,"32.2371687, -110.8589241",3,6a8njsXZpxSOl_aHId5iUQ,Tucson,NV,4.5,53
Skin For All Ages,Facial spa,"32.2371687, -110.8589241",3,ZHcfV3d7ZW8bmwgKCsz-RA,Tucson,CA,4.5,251
Skin For All Ages,Facial spa,"32.2371687, -110.8589241",3,PSAxl7Pvgq7x9Ioafkp1pw,Tucson,MO,3.5,8
Skin For All Ages,Facial spa,"32.2371687, -110.8589241",3,VvFxP0KciHhga7l_Bw2row,Tucson,FL,4.5,14
Skin For All Ages,Facial spa,"32.2371687, -110.8589241",3,Yy0MPLfGC4iHwqZ84cN7Zg,Tucson,PA,4.5,6
Skin For All Ages,Facial spa,"32.2371687, -110.8589241",3,eZijZMffN9YXb2OX5GsuGw,Tucson,NV,4.5,66
Skin For All Ages,Facial spa,"32.2371687, -110.8589241",3,lagOeGEWK5u_H6WGkyUIqg,Tucson,PA,4.5,15
Skin For All Ages,Facial spa,"32.2371687, -110.8589241",3,Dy-DUz5MPbWwXt9GBmK7mQ,Tucson,TN,4.0,90
Ma Thai Massage,Massage spa,"32.2371687, -110.8589241",26,q0Fi4n7shUTmlxl-mMPVXA,Tucson,FL,3.5,13
Ma Thai Massage,Massage spa,"32.2371687, -110.8589241",26,6a8njsXZpxSOl_aHId5iUQ,Tucson,NV,4.5,53
Ma Thai Massage,Massage spa,"32.2371687, -110.8589241",26,ZHcfV3d7ZW8bmwgKCsz-RA,Tucson,CA,4.5,251
Ma Thai Massage,Massage spa,"32.2371687, -110.8589241",26,PSAxl7Pvgq7x9Ioafkp1pw,Tucson,MO,3.5,8
Ma Thai Massage,Massage spa,"32.2371687, -110.8589241",26,VvFxP0KciHhga7l_Bw2row,Tucson,FL,4.5,14
Ma Thai Massage,Massage spa,"32.2371687, -110.8589241",26,Yy0MPLfGC4iHwqZ84cN7Zg,Tucson,PA,4.5,6
Ma Thai Massage,Massage spa,"32.2371687, -110.8589241",26,eZijZMffN9YXb2OX5GsuGw,Tucson,NV,4.5,66
Ma Thai Massage,Massage spa,"32.2371687, -110.8589241",26,lagOeGEWK5u_H6WGkyUIqg,Tucson,PA,4.5,15
Ma Thai Massage,Massage spa,"32.2371687, -110.8589241",26,Dy-DUz5MPbWwXt9GBmK7mQ,Tucson,TN,4.0,90
Hillcrest Massage Therapy,Massage spa,"40.1449456, -75.3196474",38,cEW8mg5srXmaVNw75SF5IA,Norristown,ID,3.5,5
The Urgent Care - Mid-City,Urgent care center,"29.9760711, -90.0996259",214,2dfZswxQb2XY_6Y6NQDP0Q,New Orleans,FL,2.5,8
The Urgent Care - Mid-City,Medical Center,"29.9760711, -90.0996259",214,2dfZswxQb2XY_6Y6NQDP0Q,New Orleans,FL,2.5,8
Wellington Place Apartments,Apartment building,"39.9365272, -86.0132419",74,XiOuZfOaYcKgdMmZ9Z7A4Q,Fishers,IN,4.0,9
Wellington Place Apartments,Apartment complex,"39.9365272, -86.0132419",74,XiOuZfOaYcKgdMmZ9Z7A4Q,Fishers,IN,4.0,9
Lucerne Apartment Homes,Apartment complex,"27.9127295, -82.3200287",58,I8oHCtMzNIvqe1gV27XroA,Brandon,NJ,2.0,9
Lucerne Apartment Homes,Apartment building,"27.9127295, -82.3200287",58,I8oHCtMzNIvqe1gV27XroA,Brandon,NJ,2.0,9
Ramada Inn,Hotel,"36.1362591, -86.7239543",2,N5ve-UXOv4oLwBZc69mepw,Nashville,FL,1.0,17
The Oakhouse Day Spa,Day spa,"27.8532039, -82.6391701",18,zeFGWtQ9IUtGlgaqo_hMEQ,Saint Petersburg,TN,4.5,11
U-Haul Neighborhood Dealer,Truck rental agency,"32.2483531, -110.9769756",2,8pR4LFKaqiGkuFFCRi1uyA,Tucson,FL,4.5,8
U-Haul Neighborhood Dealer,Van rental agency,"32.2483531, -110.9769756",2,8pR4LFKaqiGkuFFCRi1uyA,Tucson,FL,4.5,8
Enterprise Rent a Car,Car rental agency,"38.7843212, -90.5218687",1,-2Tm0VU-tcatBp-SCZsuZg,Saint Charles,IN,4.0,30
Divine Glow Aesthetics,Day spa,"27.9355535, -82.2934939",84,FpycIp4qCjeXmxukQgo4cw,Brandon,ID,4.5,6
Divine Glow Aesthetics,Day spa,"27.9355535, -82.2934939",84,ravq-oXkIpbrOjd8ruiSrg,Brandon,FL,4.5,12
Divine Glow Aesthetics,Facial spa,"27.9355535, -82.2934939",84,FpycIp4qCjeXmxukQgo4cw,Brandon,ID,4.5,6
Divine Glow Aesthetics,Facial spa,"27.9355535, -82.2934939",84,ravq-oXkIpbrOjd8ruiSrg,Brandon,FL,4.5,12
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,UVdjtbgV5qW-8URS-02pqA,St. Petersburg,PA,5.0,5
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,ktkQc9W2XdoMZ4QftpBTOg,Saint Petersburg,PA,5.0,8
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,bZ7u-RpObspLtDPMZMa2Yw,St. Petersburg,FL,4.0,9
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,wUz6AXIGzVIig_8vdyPmDg,St. Petersburg,FL,5.0,7
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,2FmedzxDmFYdU3I8p-JijQ,St Petersberg,NJ,5.0,5
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,oSyACchz2cS2Fx4YWW9yqQ,Saint Petersburg,MO,4.5,8
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,pzENZQVxZEoSxljY_WVhKA,Saint Petersburg,AZ,5.0,5
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,dF0N_SLXe6TUa4CfQ42LYA,Saint Petersburg,FL,5.0,69
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,5iBuuZe6d1AUPK0cQsBYPg,Saint Petersburg,FL,2.0,9
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,FI66q3BA6nA5VKY6m_9rUw,Saint Petersburg,FL,4.5,6
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,pLWZi00VIXT_LawWGG8D2A,Saint Petersburg,AB,5.0,15
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,8Tct22hoMbH7_xZIbxfdMQ,St Petersurg,MO,3.5,5
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,vvel_SGR9XgvIbsXfmDb3g,St. Petersburg,PA,2.5,5
Baywalk Apartments,Apartment building,"27.7696063, -82.6321376",1,KwnSALoRCfIwa_IP5aHqhw,St Petersburg,PA,4.5,5
Gravy Studio + Gallery,Art gallery,"39.9774533, -75.1245282",8,7eBE5XlS4fqL4Gxl6qfFxQ,Philadelphia,LA,3.0,7
Gravy Studio + Gallery,Art gallery,"39.9774533, -75.1245282",8,iXyhJ8pywjdkNAFwAQYadA,Philadelphia,LA,4.5,30
Gravy Studio + Gallery,Art gallery,"39.9774533, -75.1245282",8,QJcjW79f5k_HLg5_KgjUtg,Philadelphia,LA,3.0,222
Gravy Studio + Gallery,Art gallery,"39.9774533, -75.1245282",8,DJCntfqFto6XCdPxIpzNaw,Philadelphia,ID,1.5,10
Renown Urgent Care - Double R,Urgent care center,"39.4359707, -119.7600878",208,06qxc7WWthtuTBZyJDHwQQ,Reno,IN,3.0,50
Renown South Meadows Medical Center,Medical Center,"39.4359707, -119.7600878",53,06qxc7WWthtuTBZyJDHwQQ,Reno,IN,3.0,50
"five points recovery center in west chester, pa",Fitness center,"39.9704035, -75.5758489",4,NUQZj_6xeSnDHHd-7ywNZg,West Chester,FL,3.5,18
Escape This Live Indianapolis,Escape room center,"39.9257539, -86.0692487",13,LPCa3wJCBZsVp_8PmKhjXw,Indianapolis,FL,4.5,21
Escape This Live Indianapolis,Escape room center,"39.9257539, -86.0692487",13,jJuJbP9SmK0hxOydE4-b1Q,Indianapolis,NJ,4.0,8
Escape This Live Indianapolis,Escape room center,"39.9257539, -86.0692487",13,nUreSQ479-VZTnRUfQ25NQ,Indianapolis,NV,4.0,35
Escape This Live Indianapolis,Escape room center,"39.9257539, -86.0692487",13,Wag3FCBPna52fqifAz5zMw,Indianapolis,MO,4.0,27
Escape This Live Indianapolis,Escape room center,"39.9257539, -86.0692487",13,_s4Z-ro0gFI9_HecKYLbwA,Indianapolis,PA,4.0,11
Escape This Live Indianapolis,Escape room center,"39.9257539, -86.0692487",13,lhdbbVCqTlOmKDGosLZh_g,Indianapolis,PA,5.0,8
Escape This Live Indianapolis,Escape room center,"39.9257539, -86.0692487",13,jWnrU8x65bSrJE7zdewHpg,Indianapolis,TN,4.5,33
Escape This Live Indianapolis,Escape room center,"39.9257539, -86.0692487",13,Sa5Ot5Vuxqabt-qnq0q0aA,Indianapolis,CA,4.0,55
Escape This Live Indianapolis,Escape room center,"39.9257539, -86.0692487",13,3X7brNvd_D3PY0zvy-NcrA,Indianapolis,FL,5.0,6
Island Lure Fishing Charters LLC,Tourist attraction,"27.6902894, -82.7224907",145,OfnHaDiTXCQkXBMAXnvm3g,Tierra Verde,FL,3.0,5
Premium Parking - P2909,Parking lot,"27.981777, -82.8273396",2,AzzQwDjeuc9ZmZfvHJVAIg,Clearwater,LA,4.0,20
Premium Parking - P2909,Parking lot,"27.981777, -82.8273396",2,9_sAAAaBpNRWjVrJnrilog,Clearwater,PA,3.5,46
Lion's Den,Day spa,"43.6189826, -116.282941",120,zhmHiJYLhdIDYA1WOr3itQ,Boise,MO,3.0,43
Build the Kingdom at Kids Castle,Park,"40.2831409, -75.1358334",138,KIjOP0a4gTe-zRdnVCgsGA,Doylestown,PA,5.0,50
Build the Kingdom at Kids Castle,Tourist attraction,"40.2831409, -75.1358334",138,KIjOP0a4gTe-zRdnVCgsGA,Doylestown,PA,5.0,50
Key 2 Fitness,Fitness center,"34.4157298, -119.6936606",48,wYROX7rw9fkQrWUS2YyY9g,Santa Barbara,FL,5.0,7
Key 2 Fitness,Fitness center,"34.4157298, -119.6936606",48,MbzgGsMQpGyVrUJXi_Jw0Q,Santa Barbara,PA,4.0,807
Key 2 Fitness,Fitness center,"34.4157298, -119.6936606",48,gb6g4-ew5AD_YNy8weQUQg,Santa Barbara,MO,5.0,45
Key 2 Fitness,Fitness center,"34.4157298, -119.6936606",48,FjJxG78092vB1sa6hYzebw,Santa Barbara,PA,5.0,5
Key 2 Fitness,Fitness center,"34.4157298, -119.6936606",48,RdFgbrE_8sf6NImEMopaPQ,Santa Barbara,AZ,3.5,141
The Neighborhood Bar,Night club,"34.4117091, -119.6960527",78,pqF3WkYktbR28uk2PSR7Rg,Santa Barbara,PA,4.0,240
The Neighborhood Bar,Night club,"34.4117091, -119.6960527",78,0c28ysQJ_M1fVToTFV-FWQ,Santa Barbara,IL,4.0,44
Anytime Fitness South St. Pete,Facial spa,"27.7235456, -82.6800288",46,VQGr_cyToxgsjGkiNefXOw,St. Petersburg,TN,3.0,23
Anytime Fitness South St. Pete,Fitness center,"27.7235456, -82.6800288",46,VQGr_cyToxgsjGkiNefXOw,St. Petersburg,TN,3.0,23
Anytime Fitness South St. Pete,Health spa,"27.7235456, -82.6800288",46,VQGr_cyToxgsjGkiNefXOw,St. Petersburg,TN,3.0,23
Sharmaines Salon and Day Spa,Day spa,"27.9814984, -82.8267403",268,-0qOecqGXEf_6TwaiX9E5A,Clearwater Beach,PA,4.0,41
Sharmaines Salon and Day Spa,Day spa,"27.9814984, -82.8267403",268,cqQVdbA7fa35MnjJc09Xpg,Clearwater,PA,5.0,31
Sharmaines Salon and Day Spa,Day spa,"27.9814984, -82.8267403",268,OR-MRrKXH4HKY7HggPbXwA,Clearwater Beach,CA,4.5,71
Sharmaines Salon and Day Spa,Day spa,"27.9814984, -82.8267403",268,ULocy4QS7l6VjTq1JFUtGw,Clearwater,PA,4.0,8
Sharmaines Salon and Day Spa,Day spa,"27.9814984, -82.8267403",268,4wdE2iwksIo4rAFSkb_C9w,Clearwater,FL,5.0,7
Sharmaines Salon and Day Spa,Day spa,"27.9814984, -82.8267403",268,whl5QPMuSaV5zkG2NYH-YQ,Clearwater,CA,2.5,6
Sharmaines Salon and Day Spa,Day spa,"27.9814984, -82.8267403",268,rFj1un-9Eg-3FYGarc1S_A,Clearwater,IN,4.0,53
Hand & Stone Massage and Facial Spa,Massage spa,"39.9028323, -74.833533",8,qAS9quvb6b7XvxYpS_yS2A,Medford,PA,3.0,35
Hand & Stone Massage and Facial Spa,Day spa,"39.9028323, -74.833533",8,qAS9quvb6b7XvxYpS_yS2A,Medford,PA,3.0,35
Hand & Stone Massage and Facial Spa,Facial spa,"39.9028323, -74.833533",8,qAS9quvb6b7XvxYpS_yS2A,Medford,PA,3.0,35
Hand & Stone Massage and Facial Spa,Spa,"39.9028323, -74.833533",8,qAS9quvb6b7XvxYpS_yS2A,Medford,PA,3.0,35
Crown Nail Spa Salon,Day spa,"39.9997215, -86.0440773",178,UHhy547ZjMLP-vflwpE9AA,Carmel,MO,5.0,5
Gold's Gym,Recreation center,"34.4408241, -119.7517193",47,LsFLAV2Sfq_DaRjDaI8LRA,Santa Barbara,PA,3.5,39
505 Nashville,Apartment building,"36.1628036, -86.7803725",94,Hwyp4eNsmCNI7YWcnZX17g,Nashville,NV,3.0,17
Econo Lodge,Hotel,"32.188486, -110.96936",98,SG0GKsdKnlbIwZjekuCkLw,Tucson,PA,1.5,7
Econo Lodge,Motel,"32.188486, -110.96936",98,SG0GKsdKnlbIwZjekuCkLw,Tucson,PA,1.5,7
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,t6ALhUz4yCVzZeTNSwVjCA,Reno,FL,3.5,62
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,wba5tvn83xpwjq-n1fxzkQ,Reno,LA,3.0,8
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,IoHcxypuDMkKNUui2N_0yg,Reno,PA,3.0,11
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,z-gdScIpNQDxNURaBJKzAw,Reno,TN,4.5,79
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,5yb_YRF0eIo0PZpOL-O9Mg,Reno,FL,3.5,20
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,zx91uPzQiiwUUeAcwzeNQQ,Reno,IN,4.5,128
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,K9mmm_xAVnYyjvUXlfnZEQ,Reno,PA,5.0,57
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,zcPCPkaTp46iJxwMv0LjVw,Reno,PA,4.5,543
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,iZwtERULHsk1SSlIlKxKTQ,Reno,FL,5.0,8
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,G7fe-mubzI2hrVlYA7WftA,Reno,LA,4.5,60
SBK Beauty & Lash Parlour,Day spa,"39.4564348, -119.7817824",108,EBzAvckbW4DSNtXVEN0b0Q,Reno,CA,4.0,123
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,t6ALhUz4yCVzZeTNSwVjCA,Reno,FL,3.5,62
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,wba5tvn83xpwjq-n1fxzkQ,Reno,LA,3.0,8
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,IoHcxypuDMkKNUui2N_0yg,Reno,PA,3.0,11
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,z-gdScIpNQDxNURaBJKzAw,Reno,TN,4.5,79
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,5yb_YRF0eIo0PZpOL-O9Mg,Reno,FL,3.5,20
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,zx91uPzQiiwUUeAcwzeNQQ,Reno,IN,4.5,128
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,K9mmm_xAVnYyjvUXlfnZEQ,Reno,PA,5.0,57
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,zcPCPkaTp46iJxwMv0LjVw,Reno,PA,4.5,543
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,iZwtERULHsk1SSlIlKxKTQ,Reno,FL,5.0,8
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,G7fe-mubzI2hrVlYA7WftA,Reno,LA,4.5,60
SBK Beauty & Lash Parlour,Facial spa,"39.4564348, -119.7817824",108,EBzAvckbW4DSNtXVEN0b0Q,Reno,CA,4.0,123
A Balanced Life Massage,Spa,"39.7862113, -75.5447286",118,QFCpRsl2ls_r8wUeP7Tn0g,Wilmington,FL,3.0,38
A Balanced Life Massage,Massage spa,"39.7862113, -75.5447286",118,QFCpRsl2ls_r8wUeP7Tn0g,Wilmington,FL,3.0,38
A Balanced Life Massage,Medical spa,"39.7862113, -75.5447286",118,QFCpRsl2ls_r8wUeP7Tn0g,Wilmington,FL,3.0,38
Boise Cryotherapy,Health spa,"43.6884137, -116.3548346",3,PxRt1rrcTxN3IbieAdRdTQ,Eagle,FL,4.0,74
Boise Cryotherapy,Health spa,"43.6884137, -116.3548346",3,dcjSovjJUYI3QNUEtB8ZSQ,Eagle,MO,4.5,7
Boise Cryotherapy,Health spa,"43.6884137, -116.3548346",3,oujRZ0hcfx_WCeR-ZLrmFA,Eagle,PA,4.5,24
Artistre Salon & Spa,Massage spa,"39.9709064, -74.8800888",88,rrD5LY3nkyKMg1CYKKZomQ,Mount Laurel,CA,5.0,5
Artistre Salon & Spa,Massage spa,"39.9709064, -74.8800888",88,fIliluKRzhBtj4rLiMCiIg,Mount Laurel,PA,4.0,118
Artistre Salon & Spa,Massage spa,"39.9709064, -74.8800888",88,mKZovOM-UjM_KYUNmrVPAw,Mount Laurel,TN,3.0,35
Artistre Salon & Spa,Massage spa,"39.9709064, -74.8800888",88,M66UOyHTiw9MI4-rOdvBDg,Mount Laurel,CA,3.5,30
Artistre Salon & Spa,Massage spa,"39.9709064, -74.8800888",88,h868J7zSPFJNHUHdRZZUFA,Mount Laurel,PA,5.0,20
Artistre Salon & Spa,Massage spa,"39.9709064, -74.8800888",88,5nifWQM80H5Pi1n9PPuL3A,Mount Laurel,MO,3.0,9
Artistre Salon & Spa,Spa,"39.9709064, -74.8800888",88,rrD5LY3nkyKMg1CYKKZomQ,Mount Laurel,CA,5.0,5
Artistre Salon & Spa,Spa,"39.9709064, -74.8800888",88,fIliluKRzhBtj4rLiMCiIg,Mount Laurel,PA,4.0,118
Artistre Salon & Spa,Spa,"39.9709064, -74.8800888",88,mKZovOM-UjM_KYUNmrVPAw,Mount Laurel,TN,3.0,35
Artistre Salon & Spa,Spa,"39.9709064, -74.8800888",88,M66UOyHTiw9MI4-rOdvBDg,Mount Laurel,CA,3.5,30
Artistre Salon & Spa,Spa,"39.9709064, -74.8800888",88,h868J7zSPFJNHUHdRZZUFA,Mount Laurel,PA,5.0,20
Artistre Salon & Spa,Spa,"39.9709064, -74.8800888",88,5nifWQM80H5Pi1n9PPuL3A,Mount Laurel,MO,3.0,9
AtlantiCare Urgent Care Mount Laurel,Urgent care center,"39.9709064, -74.8800888",75,rrD5LY3nkyKMg1CYKKZomQ,Mount Laurel,CA,5.0,5
AtlantiCare Urgent Care Mount Laurel,Urgent care center,"39.9709064, -74.8800888",75,fIliluKRzhBtj4rLiMCiIg,Mount Laurel,PA,4.0,118
AtlantiCare Urgent Care Mount Laurel,Urgent care center,"39.9709064, -74.8800888",75,mKZovOM-UjM_KYUNmrVPAw,Mount Laurel,TN,3.0,35
AtlantiCare Urgent Care Mount Laurel,Urgent care center,"39.9709064, -74.8800888",75,M66UOyHTiw9MI4-rOdvBDg,Mount Laurel,CA,3.5,30
AtlantiCare Urgent Care Mount Laurel,Urgent care center,"39.9709064, -74.8800888",75,h868J7zSPFJNHUHdRZZUFA,Mount Laurel,PA,5.0,20
AtlantiCare Urgent Care Mount Laurel,Urgent care center,"39.9709064, -74.8800888",75,5nifWQM80H5Pi1n9PPuL3A,Mount Laurel,MO,3.0,9
Larry Becker Contemporary Art,Art gallery,"39.9511231, -75.1433407",4,c0_NagIVgU2h67xTKXflQg,Philadelphia,MO,4.0,8
"Paradise Foot Spa - Foot & Body Massages in St. Petersburg, FL",Massage spa,"27.7907144, -82.7348897",93,ysX-QFS7b5d4P_LgmrtM8A,Saint Petersburg,AB,4.5,44
Teaser's Gentelmans Club,Night club,"39.9686586, -75.1361214",5,c3x0Tg8MUfQMSJkd67J7ew,Philadelphia,TN,3.0,5
Coco Med Spa,Medical spa,"27.7833587, -82.6380889",35,F9fOONTtLY7m117ahbpfcA,St. Petersburg,FL,5.0,9
Coco Med Spa,Medical spa,"27.7833587, -82.6380889",35,6XfLg7O7eS8U8VXX7aAP7Q,Saint Petersburg,IN,5.0,10
Coco Med Spa,Medical spa,"27.7833587, -82.6380889",35,I7kTn8z36YLk9RUJAO2tTQ,Saint Petersburg,AZ,5.0,12
St Nicholas Boat Line,Tourist information center,"28.1557054, -82.7598917",46,wBTvliQ4SSr6vcgJESuB_A,Tarpon Springs,AB,4.5,17
Keystone Bicycle Co.,Camping store,"39.9785353, -75.1396377",13,b3YIPBHXoyZU13-HFBJv8A,Philadelphia,TN,4.5,25
The Neon Museum of Philadelphia,Museum,"39.9785353, -75.1396377",7,b3YIPBHXoyZU13-HFBJv8A,Philadelphia,TN,4.5,25
The Resource Exchange,Art gallery,"39.9785353, -75.1396377",58,b3YIPBHXoyZU13-HFBJv8A,Philadelphia,TN,4.5,25
The Bamboo Spa,Day spa,"39.9213279, -75.3224386",138,uLyy8QfMraMbN4s0hYi55w,Springfield,MO,4.5,80
The Bamboo Spa,Facial spa,"39.9213279, -75.3224386",138,uLyy8QfMraMbN4s0hYi55w,Springfield,MO,4.5,80
Triple A Dominican Hair & Spa ( Dominican Salon ),Facial spa,"28.0250004, -82.5092583",88,ZMTdF8mdDGpWoluhGSH8Fg,Tampa,NV,5.0,11
Triple A Dominican Hair & Spa ( Dominican Salon ),Facial spa,"28.0250004, -82.5092583",88,jZPE1ozYRmVQdIvp49L0gQ,Tampa,IN,4.0,16
M South,Apartment building,"27.8894369, -82.5180341",98,8C2whAiBromuprsIyNvxLA,Tampa,PA,4.0,13
JL DAVID AGENCY,Entertainment agency,"36.0994869, -86.8213632",28,RD5RcZyCMMqAxAvr1JJNbQ,Nashville,TN,5.0,7
JL DAVID AGENCY,Entertainment agency,"36.0994869, -86.8213632",28,LhfuO1SsfwqkqxnM4pM6jQ,Nashville,IL,5.0,5
Tristar Medical Group - Fairvue,Medical Center,"36.35335, -86.508774",228,tjwHfqfvxfHnQ0GA71_oAw,Gallatin,FL,3.0,6
